shoe_id,cards_remaining,dealer_up,initial_hand,dealer_final,dealer_final_value,player_final,player_final_value,actions_taken,run_count,true_count,win
818694,372,6,"[7, 10]","[6, 5, 5, 10]",26,"[[7, 10]]",[17],[['S']],3,0,1
818694,366,2,"[5, 8]","[2, 5, 2, 3, 7]",19,"[[5, 8]]",[13],[['S']],4,0,-1
818694,359,10,"[3, 3]","[10, 2, 10]",22,"[[3, 3, 10, 11]]",[17],"[['H', 'H', 'S']]",9,1,1
818694,352,4,"[10, 11]","[4, 5, 3, 8]",20,"[[10, 11]]",['BJ'],[['S']],8,1,1.5
818694,346,8,"[10, 6]","[8, 10]",18,"[[10, 6, 10]]",[26],[['H']],9,1,-1
818694,341,8,"[2, 11]","[8, 10]",18,"[[2, 11, 8]]",[21],"[['H', 'S']]",7,1,1
818694,336,2,"[10, 3]","[2, 10, 10]",22,"[[10, 3]]",[13],[['S']],6,0,1
818694,331,2,"[7, 4]","[2, 10, 10]",22,"[[7, 4, 10]]",[21],[['D']],5,0,2
818694,325,5,"[6, 2]","[5, 10, 2]",17,"[[6, 2, 2, 10]]",[20],"[['H', 'H', 'S']]",4,0,1
818694,318,7,"[7, 9]","[7, 8, 3]",18,"[[7, 9, 11]]",[17],"[['H', 'S']]",7,1,-1
818694,312,4,"[5, 8]","[4, 10, 3]",17,"[[5, 8]]",[13],[['S']],7,1,-1
818694,307,2,"[6, 9]","[2, 10, 4, 3]",19,"[[6, 9]]",[15],[['S']],9,1,-1
818694,301,10,"[10, 7]","[10, 10]",20,"[[10, 7]]",[17],[['S']],12,2,-1
818694,297,11,"[10, 4]","[11, 10]",BJ,"[[10, 4]]",[14],[['N']],9,1,-1
818694,293,11,"[10, 7]","[11, 10]",BJ,"[[10, 7]]",[17],[['N']],7,1,-1
818694,289,10,"[2, 10]","[10, 10]",20,"[[2, 10, 9]]",[21],"[['H', 'S']]",4,0,1
818694,284,10,"[6, 8]","[10, 10]",20,"[[6, 8, 10]]",[24],[['H']],2,0,-1
818694,279,9,"[10, 10]","[9, 4, 10]",23,"[[10, 10]]",[20],[['S']],0,0,1
818694,274,6,"[7, 8]","[6, 10, 2]",18,"[[7, 8]]",[15],[['S']],-2,0,-1
818694,269,4,"[3, 9]","[4, 10, 10]",24,"[[3, 9]]",[12],[['S']],-1,0,1
818694,264,10,"[7, 9]","[10, 4, 4]",18,"[[7, 9]]",[16],[['R']],-1,0,-0.5
818694,259,8,"[5, 2]","[8, 10]",18,"[[5, 2, 9, 10]]",[26],"[['H', 'H']]",0,0,-1
818694,253,5,"[9, 8]","[5, 10, 3]",18,"[[9, 8]]",[17],[['S']],0,0,-1
818694,248,2,"[4, 5]","[2, 10, 7]",19,"[[4, 5, 6]]",[15],"[['H', 'S']]",1,0,-1
818694,242,10,"[10, 10]","[10, 10]",20,"[[10, 10]]",[20],[['S']],4,0,0
818694,238,6,"[7, 11]","[6, 10, 10]",26,"[[7, 11, 3]]",[21],[['D']],0,0,2
818694,232,11,"[9, 8]","[11, 5, 9, 8]",23,"[[9, 8]]",[17],"[['N', 'R']]",-1,0,-0.5
818694,226,11,"[10, 9]","[11, 9]",20,"[[10, 9]]",[19],"[['N', 'S']]",-1,0,-1
818694,222,4,"[7, 10]","[4, 7, 5, 8]",24,"[[7, 10]]",[17],[['S']],-3,0,1
818694,216,11,"[10, 2]","[11, 10]",BJ,"[[10, 2]]",[12],[['N']],-2,0,-1
818694,212,10,"[11, 7]","[10, 3, 9]",22,"[[11, 7, 10]]",[18],"[['H', 'S']]",-4,0,1
818694,206,4,"[11, 3]","[4, 2, 8, 8]",22,"[[11, 3, 10]]",[14],"[['H', 'S']]",-6,-1,1
818694,199,9,"[4, 9]","[9, 9]",18,"[[4, 9, 10]]",[23],[['H']],-5,-1,-1
818694,194,10,"[11, 4]","[10, 9]",19,"[[11, 4, 10, 10]]",[25],"[['H', 'H']]",-5,-1,-1
818694,188,10,"[5, 5]","[10, 8]",18,"[[5, 5, 2, 8]]",[20],"[['H', 'H', 'S']]",-8,-2,1
818694,182,3,"[6, 11]","[3, 10, 4]",17,"[[6, 11, 10]]",[17],[['D']],-6,-1,0
818694,176,2,"[9, 9]","[2, 10, 11, 8]",21,"[[9, 3, 5], [9, 10]]","[17, 19]","[['P', 'H', 'S'], ['S']]",-6,-1,-2
818694,167,10,"[8, 3]","[10, 8]",18,"[[8, 3, 7]]",[18],[['D']],-6,-1,0
818694,162,10,"[7, 6]","[10, 11]",BJ,"[[7, 6]]",[13],[[]],-6,-1,-1
818694,158,10,"[10, 6]","[10, 4, 5]",19,"[[10, 6]]",[16],[['R']],-7,-2,-0.5
818694,153,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],-6,-2,-0.5
818694,149,2,"[11, 6]","[2, 4, 4, 7]",17,"[[11, 6, 7]]",[14],"[['H', 'S']]",-8,-2,-1
818694,142,8,"[3, 11]","[8, 7, 6]",21,"[[3, 11, 11, 2, 9, 10]]",[26],"[['H', 'H', 'H', 'H']]",-5,-1,-1
818694,133,10,"[6, 10]","[10, 9]",19,"[[6, 10]]",[16],[['R']],-5,-1,-0.5
818694,129,2,"[10, 3]","[2, 2, 9, 10]",23,"[[10, 3]]",[13],[['S']],-6,-2,1
818694,123,3,"[6, 8]","[3, 8, 10]",21,"[[6, 8]]",[14],[['S']],-5,-2,-1
818694,118,10,"[5, 10]","[10, 5, 5]",20,"[[5, 10]]",[15],[['R']],-4,-1,-0.5
818694,113,10,"[5, 7]","[10, 11]",BJ,"[[5, 7]]",[12],[[]],-3,-1,-1
818694,109,10,"[2, 4]","[10, 11]",BJ,"[[2, 4]]",[6],[[]],-4,-1,-1
818694,105,6,"[6, 10]","[6, 11, 5, 6]",18,"[[6, 10]]",[16],[['S']],-4,-1,-1
818694,99,3,"[7, 2]","[3, 10, 6]",19,"[[7, 2, 10]]",[19],[['D']],-2,-1,0
818694,93,9,"[5, 7]","[9, 10]",19,"[[5, 7, 10]]",[22],[['H']],-1,0,-1
818694,88,10,"[4, 11]","[10, 6, 10]",26,"[[4, 11, 4]]",[19],"[['H', 'S']]",-2,-1,1
818694,82,3,"[10, 2]","[3, 10, 4]",17,"[[10, 2, 2]]",[14],"[['H', 'S']]",-2,-1,-1
818695,416,6,"[7, 4]","[6, 3, 7, 6]",22,"[[7, 4, 10]]",[21],[['D']],1,0,2
818695,409,11,"[5, 4]","[11, 4, 3]",18,"[[5, 4, 11]]",[20],"[['N', 'H', 'S']]",4,0,1
818695,403,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],6,0,-1
818695,399,2,"[5, 6]","[2, 10, 2, 6]",20,"[[5, 6, 5]]",[16],[['D']],2,0,-2
818695,392,4,"[10, 10]","[4, 10, 8]",22,"[[10, 10]]",[20],[['S']],7,0,1
818695,387,10,"[8, 9]","[10, 5, 10]",25,"[[8, 9]]",[17],[['S']],5,0,1
818695,382,9,"[11, 3]","[9, 11]",20,"[[11, 3, 2, 6, 11, 10]]",[23],"[['H', 'H', 'H', 'H']]",4,0,-1
818695,374,10,"[10, 3]","[10, 3, 10]",23,"[[10, 3, 10]]",[23],[['H']],3,0,-1
818695,368,10,"[7, 2]","[10, 6, 10]",26,"[[7, 2, 10]]",[19],"[['H', 'S']]",1,0,1
818695,362,10,"[10, 4]","[10, 9]",19,"[[10, 4, 2, 9]]",[25],"[['H', 'H']]",0,0,-1
818695,356,8,"[4, 6]","[8, 6, 11, 5]",20,"[[4, 6, 4]]",[14],[['D']],0,0,-2
818695,349,5,"[8, 9]","[5, 10, 5]",20,"[[8, 9]]",[17],[['S']],4,0,-1
818695,344,5,"[10, 3]","[5, 3, 10]",18,"[[10, 3]]",[13],[['S']],5,0,-1
818695,339,3,"[10, 10]","[3, 2, 8, 2, 7]",22,"[[10, 10]]",[20],[['S']],6,0,1
818695,332,10,"[10, 10]","[10, 11]",BJ,"[[10, 10]]",[20],[[]],7,1,-1
818695,328,4,"[8, 8]","[4, 10, 6]",20,"[[8, 11], [8, 6]]","[19, 14]","[['P', 'S'], ['S']]",3,0,-2
818695,321,5,"[2, 3]","[5, 9, 4]",18,"[[2, 3, 5, 11]]",[21],"[['H', 'H', 'S']]",4,0,1
818695,314,3,"[10, 4]","[3, 10, 4]",17,"[[10, 4]]",[14],[['S']],8,1,-1
818695,309,5,"[10, 3]","[5, 10, 5]",20,"[[10, 3]]",[13],[['S']],9,1,-1
818695,304,5,"[4, 10]","[5, 10, 10]",25,"[[4, 10]]",[14],[['S']],10,1,1
818695,299,10,"[10, 10]","[10, 11]",BJ,"[[10, 10]]",[20],[[]],9,1,-1
818695,295,11,"[11, 11]","[11, 11, 6]",18,"[[11, 5], [11, 5]]","[16, 16]","[['N', 'P'], []]",5,0,-2
818695,288,2,"[3, 8]","[2, 7, 10]",19,"[[3, 8, 9]]",[20],[['D']],4,0,2
818695,282,10,"[8, 10]","[10, 4, 2, 5]",21,"[[8, 10]]",[18],[['S']],5,0,-1
818695,276,10,"[10, 11]","[10, 11]",BJ,"[[10, 11]]",['BJ'],[[]],6,1,0
818695,272,10,"[3, 5]","[10, 10]",20,"[[3, 5, 4, 10]]",[22],"[['H', 'H']]",2,0,-1
818695,266,10,"[8, 9]","[10, 10]",20,"[[8, 9]]",[17],[['S']],2,0,-1
818695,262,10,"[10, 8]","[10, 7]",17,"[[10, 8]]",[18],[['S']],0,0,1
818695,258,3,"[4, 9]","[3, 10, 3, 2]",18,"[[4, 9]]",[13],[['S']],-2,0,-1
818695,252,10,"[9, 6]","[10, 10]",20,"[[9, 6]]",[15],[['R']],1,0,-0.5
818695,248,6,"[5, 10]","[6, 6, 4, 7]",23,"[[5, 10]]",[15],[['S']],0,0,1
818695,242,5,"[8, 6]","[5, 8, 10]",23,"[[8, 6]]",[14],[['S']],3,0,1
818695,237,11,"[10, 10]","[11, 4, 10, 11, 7]",23,"[[10, 10]]",[20],"[['N', 'S']]",4,0,1
818695,230,9,"[3, 6]","[9, 10]",19,"[[3, 6, 8]]",[17],"[['H', 'S']]",0,0,-1
818695,225,7,"[8, 2]","[7, 3, 7]",17,"[[8, 2, 10]]",[20],[['D']],1,0,2
818695,219,11,"[9, 10]","[11, 3, 3, 11]",18,"[[9, 10]]",[19],"[['N', 'S']]",2,0,1
818695,213,9,"[3, 6]","[9, 10]",19,"[[3, 6, 7, 10]]",[26],"[['H', 'H']]",1,0,-1
818695,207,7,"[2, 10]","[7, 4, 10]",21,"[[2, 10, 10]]",[22],[['H']],1,0,-1
818695,201,11,"[10, 10]","[11, 11, 10, 6]",18,"[[10, 10]]",[20],"[['N', 'S']]",0,0,1
818695,195,8,"[10, 10]","[8, 8, 9]",25,"[[10, 10]]",[20],[['S']],-4,-1,1
818695,190,2,"[7, 10]","[2, 10, 10]",22,"[[7, 10]]",[17],[['S']],-6,-1,1
818695,185,7,"[9, 11]","[7, 8, 10]",25,"[[9, 11]]",[20],[['S']],-8,-2,1
818695,180,10,"[9, 6]","[10, 7]",17,"[[9, 6]]",[15],[['R']],-10,-2,-0.5
818695,176,10,"[5, 8]","[10, 8]",18,"[[5, 8, 10]]",[23],[['H']],-10,-2,-1
818695,171,10,"[10, 2]","[10, 8]",18,"[[10, 2, 7]]",[19],"[['H', 'S']]",-11,-3,1
818695,166,3,"[10, 5]","[3, 8, 2, 2, 9]",24,"[[10, 5]]",[15],[['S']],-12,-3,1
818695,159,2,"[11, 4]","[2, 10, 7]",19,"[[11, 4, 8]]",[13],"[['H', 'S']]",-9,-2,-1
818695,153,10,"[9, 10]","[10, 2, 9]",21,"[[9, 10]]",[19],[['S']],-9,-3,-1
818695,148,10,"[10, 3]","[10, 9]",19,"[[10, 3, 6]]",[19],"[['H', 'S']]",-10,-3,0
818695,143,10,"[10, 10]","[10, 6, 2]",18,"[[10, 10]]",[20],[['S']],-10,-3,1
818695,138,7,"[8, 4]","[7, 11]",18,"[[8, 4, 5]]",[17],"[['H', 'S']]",-11,-4,-1
818695,133,10,"[7, 10]","[10, 10]",20,"[[7, 10]]",[17],[['S']],-10,-3,-1
818695,129,10,"[7, 5]","[10, 6, 2]",18,"[[7, 5, 10]]",[22],[['H']],-13,-5,-1
818695,123,4,"[5, 5]","[4, 9, 7]",20,"[[5, 5, 4]]",[14],[['D']],-12,-5,-2
818695,117,8,"[8, 10]","[8, 10]",18,"[[8, 10]]",[18],[['S']],-8,-3,0
818695,113,10,"[9, 11]","[10, 6, 9]",25,"[[9, 11]]",[20],[['S']],-10,-4,1
818695,108,10,"[6, 2]","[10, 10]",20,"[[6, 2, 10]]",[18],"[['H', 'S']]",-11,-5,-1
818695,103,6,"[9, 4]","[6, 9, 2]",17,"[[9, 4]]",[13],[['S']],-12,-6,-1
818695,98,7,"[6, 7]","[7, 6, 2, 7]",22,"[[6, 7, 10]]",[23],[['H']],-9,-4,-1
818695,91,11,"[10, 3]","[11, 3, 4]",18,"[[10, 3, 2, 7]]",[22],"[['N', 'H', 'H']]",-7,-4,-1
818695,84,4,"[10, 7]","[4, 9, 10]",23,"[[10, 7]]",[17],[['S']],-5,-3,1
818695,79,7,"[10, 3]","[7, 9, 10]",26,"[[10, 3, 4]]",[17],"[['H', 'S']]",-6,-3,1
818696,416,5,"[9, 7]","[5, 10, 8]",23,"[[9, 7]]",[16],[['S']],1,0,1
818696,411,11,"[4, 11]","[11, 9]",20,"[[4, 11, 5]]",[20],"[['N', 'H', 'S']]",1,0,0
818696,406,11,"[8, 9]","[11, 2, 10, 4]",17,"[[8, 9]]",[17],"[['N', 'R']]",1,0,-0.5
818696,400,10,"[10, 10]","[10, 6, 5]",21,"[[10, 10]]",[20],[['S']],1,0,-1
818696,395,10,"[3, 8]","[10, 8]",18,"[[3, 8, 7]]",[18],[['D']],0,0,0
818696,390,10,"[10, 6]","[10, 10]",20,"[[10, 6]]",[16],[['R']],0,0,-0.5
818696,386,3,"[10, 10]","[3, 3, 10, 11]",17,"[[10, 10]]",[20],[['S']],-2,0,1
818696,380,10,"[10, 10]","[10, 2, 8]",20,"[[10, 10]]",[20],[['S']],-4,0,0
818696,375,9,"[6, 10]","[9, 10]",19,"[[6, 10]]",[16],[['R']],-6,0,-0.5
818696,371,5,"[10, 5]","[5, 4, 10]",19,"[[10, 5]]",[15],[['S']],-7,0,-1
818696,366,8,"[7, 3]","[8, 8, 10]",26,"[[7, 3, 11]]",[21],[['D']],-6,0,2
818696,360,10,"[6, 5]","[10, 7]",17,"[[6, 5, 10]]",[21],[['D']],-7,-1,2
818696,355,3,"[7, 10]","[3, 10, 10]",23,"[[7, 10]]",[17],[['S']],-7,-1,1
818696,350,4,"[9, 10]","[4, 10, 3]",17,"[[9, 10]]",[19],[['S']],-9,-1,1
818696,345,10,"[6, 10]","[10, 3, 4]",17,"[[6, 10]]",[16],[['R']],-9,-1,-0.5
818696,340,4,"[9, 9]","[4, 11, 9, 10]",24,"[[9, 10], [9, 10]]","[19, 19]","[['P', 'S'], ['S']]",-8,-1,2
818696,332,3,"[10, 10]","[3, 10, 2, 6]",21,"[[10, 10]]",[20],[['S']],-11,-1,-1
818696,326,9,"[6, 9]","[9, 10]",19,"[[6, 9, 2]]",[17],"[['H', 'S']]",-11,-1,-1
818696,321,10,"[5, 2]","[10, 7]",17,"[[5, 2, 11, 10]]",[18],"[['H', 'H', 'S']]",-10,-1,1
818696,315,9,"[6, 5]","[9, 6, 8]",23,"[[6, 5, 9]]",[20],[['D']],-11,-1,2
818696,309,11,"[6, 5]","[11, 11, 10, 10]",22,"[[6, 5, 9]]",[20],"[['N', 'D']]",-8,-1,2
818696,302,5,"[8, 10]","[5, 9, 9]",23,"[[8, 10]]",[18],[['S']],-10,-1,1
818696,297,7,"[3, 4]","[7, 4, 11, 10]",22,"[[3, 4, 7, 9]]",[23],"[['H', 'H']]",-10,-1,-1
818696,289,10,"[3, 9]","[10, 4, 5]",19,"[[3, 9, 10]]",[22],[['H']],-9,-1,-1
818696,283,5,"[5, 10]","[5, 10, 8]",23,"[[5, 10]]",[15],[['S']],-8,-1,1
818696,278,4,"[8, 10]","[4, 8, 8]",20,"[[8, 10]]",[18],[['S']],-8,-1,-1
818696,273,6,"[10, 2]","[6, 8, 2, 11]",17,"[[10, 2]]",[12],[['S']],-8,-1,-1
818696,267,9,"[7, 3]","[9, 6, 10]",25,"[[7, 3, 10]]",[20],[['D']],-7,-1,2
818696,261,3,"[10, 10]","[3, 10, 8]",21,"[[10, 10]]",[20],[['S']],-7,-1,-1
818696,256,2,"[6, 2]","[2, 11, 10, 11, 10]",24,"[[6, 2, 10]]",[18],"[['H', 'S']]",-9,-1,1
818696,248,10,"[8, 6]","[10, 4, 3]",17,"[[8, 6, 11, 11, 5]]",[21],"[['H', 'H', 'H', 'S']]",-11,-2,1
818696,240,10,"[10, 9]","[10, 10]",20,"[[10, 9]]",[19],[['S']],-10,-2,-1
818696,236,4,"[11, 6]","[4, 4, 10]",18,"[[11, 6, 10]]",[17],[['D']],-13,-2,-2
818696,230,11,"[2, 10]","[11, 10]",BJ,"[[2, 10]]",[12],[['N']],-13,-2,-1
818696,226,9,"[8, 6]","[9, 3, 9]",21,"[[8, 6, 10]]",[24],[['H']],-15,-3,-1
818696,220,5,"[7, 3]","[5, 10, 10]",25,"[[7, 3, 9]]",[19],[['D']],-14,-3,2
818696,214,6,"[4, 3]","[6, 2, 11]",19,"[[4, 3, 7]]",[14],"[['H', 'S']]",-14,-3,-1
818696,208,10,"[10, 10]","[10, 11]",BJ,"[[10, 10]]",[20],[[]],-11,-2,-1
818696,204,8,"[10, 2]","[8, 3, 5, 4]",20,"[[10, 2, 5]]",[17],"[['H', 'S']]",-15,-3,-1
818696,197,7,"[8, 2]","[7, 10]",17,"[[8, 2, 7]]",[17],[['D']],-11,-2,0
818696,192,10,"[2, 4]","[10, 4, 10]",24,"[[2, 4, 10, 4]]",[20],"[['H', 'H', 'S']]",-11,-2,1
818696,185,5,"[2, 9]","[5, 2, 10]",17,"[[2, 9, 7]]",[18],[['D']],-10,-2,2
818696,179,10,"[10, 11]","[10, 7]",17,"[[10, 11]]",['BJ'],[['S']],-8,-2,1.5
818696,175,11,"[6, 10]","[11, 4, 9, 5]",19,"[[6, 10]]",[16],"[['N', 'R']]",-11,-3,-0.5
818696,169,7,"[8, 8]","[7, 3, 6, 6]",22,"[[8, 10], [8, 11]]","[18, 19]","[['P', 'S'], ['S']]",-10,-3,2
818696,161,7,"[10, 10]","[7, 6, 5]",18,"[[10, 10]]",[20],[['S']],-9,-2,1
818696,156,10,"[10, 10]","[10, 5, 10]",25,"[[10, 10]]",[20],[['S']],-9,-3,1
818696,151,8,"[7, 4]","[8, 10]",18,"[[7, 4, 8]]",[19],[['D']],-12,-4,2
818696,146,10,"[7, 6]","[10, 3, 4]",17,"[[7, 6, 11, 7]]",[21],"[['H', 'H', 'S']]",-12,-4,1
818696,139,11,"[3, 3]","[11, 10]",BJ,"[[3, 3]]",[6],[['N']],-11,-4,-1
818696,135,9,"[10, 9]","[9, 10]",19,"[[10, 9]]",[19],[['S']],-11,-4,0
818696,131,6,"[10, 10]","[6, 3, 8]",17,"[[10, 10]]",[20],[['S']],-13,-5,1
818696,126,7,"[2, 10]","[7, 8, 10]",25,"[[2, 10, 10]]",[22],[['H']],-13,-5,-1
818696,120,10,"[3, 2]","[10, 5, 10]",25,"[[3, 2, 10, 10]]",[25],"[['H', 'H']]",-15,-6,-1
818696,113,2,"[7, 7]","[2, 2, 9, 10]",23,"[[7, 4, 10], [7, 5, 4]]","[21, 16]","[['P', 'D'], ['H', 'S']]",-16,-7,3
818696,103,11,"[10, 10]","[11, 6, 10]",17,"[[10, 10]]",[20],"[['N', 'S']]",-13,-6,1
818696,98,7,"[7, 8]","[7, 3, 10]",20,"[[7, 8, 9]]",[24],[['H']],-16,-8,-1
818696,92,6,"[2, 6]","[6, 8, 6]",20,"[[2, 6, 4]]",[12],"[['H', 'S']]",-16,-9,-1
818696,86,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],-11,-6,-0.5
818696,82,5,"[3, 3]","[5, 11, 7, 11, 4]",18,"[[3, 10], [3, 4, 6]]","[13, 13]","[['P', 'S'], ['H', 'S']]",-13,-8,-2
818697,416,11,"[7, 4]","[11, 8]",19,"[[7, 4, 6]]",[17],"[['N', 'D']]",4,0,-2
818697,411,9,"[11, 9]","[9, 4, 2, 10]",25,"[[11, 9]]",[20],[['S']],5,0,1
818697,405,10,"[3, 10]","[10, 10]",20,"[[3, 10, 6]]",[19],"[['H', 'S']]",5,0,-1
818697,400,9,"[4, 6]","[9, 6, 8]",23,"[[4, 6, 7]]",[17],[['D']],4,0,2
818697,394,10,"[8, 6]","[10, 8]",18,"[[8, 6, 10]]",[24],[['H']],7,0,-1
818697,389,7,"[10, 10]","[7, 10]",17,"[[10, 10]]",[20],[['S']],6,0,1
818697,385,4,"[2, 10]","[4, 6, 10]",20,"[[2, 10]]",[12],[['S']],3,0,-1
818697,380,3,"[10, 2]","[3, 8, 10]",21,"[[10, 2, 10]]",[22],[['H']],4,0,-1
818697,374,4,"[6, 9]","[4, 8, 10]",22,"[[6, 9]]",[15],[['S']],3,0,1
818697,369,6,"[10, 10]","[6, 8, 7]",21,"[[10, 10]]",[20],[['S']],4,0,-1
818697,364,8,"[7, 5]","[8, 10]",18,"[[7, 5, 2, 9]]",[23],"[['H', 'H']]",3,0,-1
818697,358,9,"[9, 8]","[9, 6, 9]",24,"[[9, 8]]",[17],[['S']],4,0,1
818697,353,6,"[5, 9]","[6, 6, 5]",17,"[[5, 9]]",[14],[['S']],5,0,-1
818697,348,10,"[2, 7]","[10, 5, 8]",23,"[[2, 7, 11]]",[20],"[['H', 'S']]",9,1,1
818697,342,4,"[8, 3]","[4, 2, 10, 9]",25,"[[8, 3, 8]]",[19],[['D']],9,1,2
818697,335,11,"[7, 5]","[11, 2, 2, 10, 10]",25,"[[7, 5, 4, 4]]",[20],"[['N', 'H', 'H', 'S']]",11,1,1
818697,326,6,"[10, 10]","[6, 8, 10]",24,"[[10, 10]]",[20],[['S']],13,2,1
818697,321,10,"[10, 9]","[10, 10]",20,"[[10, 9]]",[19],[['S']],11,1,-1
818697,317,3,"[5, 10]","[3, 10, 10]",23,"[[5, 10]]",[15],[['S']],8,1,1
818697,312,10,"[3, 9]","[10, 5, 4]",19,"[[3, 9, 5]]",[17],"[['H', 'S']]",7,1,-1
818697,306,10,"[8, 9]","[10, 11]",BJ,"[[8, 9]]",[17],[[]],10,1,-1
818697,302,11,"[8, 9]","[11, 10]",BJ,"[[8, 9]]",[17],[['N']],8,1,-1
818697,298,3,"[10, 3]","[3, 3, 11, 2]",19,"[[10, 3]]",[13],[['S']],6,1,-1
818697,292,11,"[2, 2]","[11, 4, 10, 10]",25,"[[2, 2, 6, 10]]",[20],"[['N', 'H', 'H', 'S']]",8,1,1
818697,284,8,"[3, 6]","[8, 3, 10]",21,"[[3, 6, 2, 7]]",[18],"[['H', 'H', 'S']]",8,1,-1
818697,277,11,"[8, 10]","[11, 10]",BJ,"[[8, 10]]",[18],[['N']],11,2,-1
818697,273,10,"[6, 10]","[10, 10]",20,"[[6, 10]]",[16],[['R']],8,1,-0.5
818697,269,11,"[10, 10]","[11, 10]",BJ,"[[10, 10]]",[20],[['N']],6,1,-1
818697,265,4,"[11, 4]","[4, 9, 5]",18,"[[11, 4, 10]]",[15],[['D']],2,0,-2
818697,259,6,"[7, 10]","[6, 8, 11, 2]",17,"[[7, 10]]",[17],[['S']],3,0,0
818697,253,4,"[8, 9]","[4, 10, 10]",24,"[[8, 9]]",[17],[['S']],3,0,1
818697,248,7,"[2, 10]","[7, 5, 10]",22,"[[2, 10, 5]]",[17],"[['H', 'S']]",2,0,1
818697,242,6,"[9, 10]","[6, 10, 6]",22,"[[9, 10]]",[19],[['S']],3,0,1
818697,237,4,"[10, 10]","[4, 9, 10]",23,"[[10, 10]]",[20],[['S']],3,0,1
818697,232,7,"[7, 10]","[7, 10]",17,"[[7, 10]]",[17],[['S']],1,0,0
818697,228,9,"[4, 11]","[9, 10]",19,"[[4, 11, 3, 4, 10]]",[22],"[['H', 'H', 'H']]",-1,0,-1
818697,221,6,"[8, 10]","[6, 2, 10]",18,"[[8, 10]]",[18],[['S']],-1,0,0
818697,216,5,"[11, 3]","[5, 5, 3, 5]",18,"[[11, 3, 4]]",[18],[['D']],-1,0,0
818697,209,4,"[9, 6]","[4, 11, 6]",21,"[[9, 6]]",[15],[['S']],4,0,-1
818697,204,10,"[3, 8]","[10, 4, 7]",21,"[[3, 8, 2]]",[13],[['D']],6,1,-2
818697,198,9,"[10, 3]","[9, 10]",19,"[[10, 3, 10]]",[23],[['H']],8,2,-1
818697,193,5,"[10, 11]","[5, 3, 2, 10]",20,"[[10, 11]]",['BJ'],[['S']],6,1,1.5
818697,187,8,"[2, 3]","[8, 8, 4]",20,"[[2, 3, 6, 2, 2, 6]]",[21],"[['H', 'H', 'H', 'H', 'S']]",6,1,1
818697,178,3,"[6, 11]","[3, 10, 10]",23,"[[6, 11, 10]]",[17],[['D']],13,3,2
818697,172,11,"[10, 5]","[11, 11, 5, 10]",17,"[[10, 5]]",[15],"[['N', 'R']]",11,3,-0.5
818697,166,10,"[10, 10]","[10, 2, 4, 10]",26,"[[10, 10]]",[20],[['S']],9,2,1
818697,160,7,"[2, 10]","[7, 10]",17,"[[2, 10, 10]]",[22],[['H']],7,2,-1
818697,155,7,"[10, 10]","[7, 3, 10]",20,"[[10, 10]]",[20],[['S']],5,1,0
818697,150,8,"[10, 3]","[8, 8, 3]",19,"[[10, 3, 11, 8]]",[22],"[['H', 'H']]",3,1,-1
818697,143,11,"[5, 10]","[11, 10]",BJ,"[[5, 10]]",[15],[['N']],3,1,-1
818697,139,2,"[11, 7]","[2, 11, 10, 2, 8]",23,"[[11, 7, 9]]",[17],[['D']],1,0,2
818697,131,5,"[10, 10]","[5, 2, 10]",17,"[[10, 10]]",[20],[['S']],0,0,1
818697,126,11,"[5, 10]","[11, 5, 10, 7]",23,"[[5, 10]]",[15],"[['N', 'R']]",-1,0,-0.5
818697,120,11,"[3, 3]","[11, 10]",BJ,"[[3, 3]]",[6],[['N']],-2,0,-1
818697,116,9,"[4, 10]","[9, 7, 2]",18,"[[4, 10, 4]]",[18],"[['H', 'S']]",-2,0,0
818697,110,6,"[10, 6]","[6, 10, 5]",21,"[[10, 6]]",[16],[['S']],0,0,-1
818697,105,10,"[6, 3]","[10, 10]",20,"[[6, 3, 2, 7]]",[18],"[['H', 'H', 'S']]",1,0,-1
818697,99,8,"[10, 4]","[8, 3, 7]",18,"[[10, 4, 4]]",[18],"[['H', 'S']]",2,1,0
818697,93,9,"[4, 7]","[9, 7, 10]",26,"[[4, 7, 10]]",[21],[['D']],4,2,2
818697,87,3,"[9, 8]","[3, 9, 5]",17,"[[9, 8]]",[17],[['S']],3,1,0
818697,82,7,"[7, 10]","[7, 4, 10]",21,"[[7, 10]]",[17],[['S']],5,3,-1
818698,416,9,"[6, 8]","[9, 5, 2, 10]",26,"[[6, 8, 7]]",[21],"[['H', 'S']]",0,0,1
818698,409,3,"[10, 10]","[3, 10, 9]",22,"[[10, 10]]",[20],[['S']],2,0,1
818698,404,10,"[10, 5]","[10, 10]",20,"[[10, 5]]",[15],[['R']],0,0,-0.5
818698,400,4,"[9, 8]","[4, 5, 3, 8]",20,"[[9, 8]]",[17],[['S']],-2,0,-1
818698,394,4,"[7, 11]","[4, 5, 8]",17,"[[7, 11, 6]]",[14],[['D']],1,0,-2
818698,388,10,"[10, 8]","[10, 10]",20,"[[10, 8]]",[18],[['S']],3,0,-1
818698,384,4,"[7, 10]","[4, 8, 3, 11, 10]",26,"[[7, 10]]",[17],[['S']],0,0,1
